id	name	kind
Gene::114769	CARD16	Gene
Gene::114770	PGLYRP2	Gene
Gene::114771	PGLYRP3	Gene
Gene::114780	PKD1L2	Gene
Gene::114781	BTBD9	Gene
Gene::114783	LMTK3	Gene
Gene::114784	CSMD2	Gene
Gene::114785	MBD6	Gene
Gene::114786	XKR4	Gene
Gene::114787	GPRIN1	Gene
Gene::114788	CSMD3	Gene
Gene::114789	SLC25A25	Gene
Gene::114790	STK11IP	Gene
Gene::114791	TUBGCP5	Gene
Gene::114792	KLHL32	Gene
Gene::114793	FMNL2	Gene
Gene::114794	ELFN2	Gene
Gene::114795	TMEM132B	Gene
Gene::114798	SLITRK1	Gene
Gene::114799	ESCO1	Gene
Gene::114800	CCDC85A	Gene
Gene::114801	TMEM200A	Gene
Gene::114803	MYSM1	Gene
Gene::114804	RNF157	Gene
Gene::114805	GALNT13	Gene
Gene::114815	SORCS1	Gene
Gene::114818	KLHL29	Gene
Gene::114821	ZBED9	Gene
Gene::114822	RHPN1	Gene
Gene::114823	LENG8	Gene
Gene::114824	PNMA5	Gene
Gene::114825	PWWP2A	Gene
Gene::114826	SMYD4	Gene
Gene::114827	FHAD1	Gene
Gene::114836	SLAMF6	Gene
Gene::114876	OSBPL1A	Gene
Gene::114879	OSBPL5	Gene
Gene::114880	OSBPL6	Gene
Gene::114881	OSBPL7	Gene
Gene::114882	OSBPL8	Gene
Gene::114883	OSBPL9	Gene
Gene::114884	OSBPL10	Gene
Gene::114885	OSBPL11	Gene
Gene::114897	C1QTNF1	Gene
Gene::114898	C1QTNF2	Gene
Gene::114899	C1QTNF3	Gene
Gene::1149	CIDEA	Gene
Gene::114900	C1QTNF4	Gene
Gene::114902	C1QTNF5	Gene
Gene::114904	C1QTNF6	Gene
Gene::114905	C1QTNF7	Gene
Gene::114907	FBXO32	Gene
Gene::114908	TMEM123	Gene
Gene::114926	SMIM19	Gene
Gene::114928	GPRASP2	Gene
Gene::114932	MRFAP1L1	Gene
Gene::114960	TSGA13	Gene
Gene::114971	PTPMT1	Gene
Gene::114984	FLYWCH2	Gene
Gene::114987	WDR31	Gene
Gene::114990	VASN	Gene
Gene::114991	ZNF618	Gene
Gene::115	ADCY9	Gene
Gene::115004	MB21D1	Gene
Gene::115019	SLC26A9	Gene
Gene::115024	NT5C3B	Gene
Gene::115098	CCDC124	Gene
Gene::115106	HAUS1	Gene
Gene::115111	SLC26A7	Gene
Gene::115123	MARCH3	Gene
Gene::115196	ZNF554	Gene
Gene::1152	CKB	Gene
Gene::115201	ATG4A	Gene
Gene::115207	KCTD12	Gene
Gene::115209	OMA1	Gene
Gene::115265	DDIT4L	Gene
Gene::115273	RAB42	Gene
Gene::115286	SLC25A26	Gene
Gene::115290	FBXO17	Gene
Gene::115294	PCMTD1	Gene
Gene::1153	CIRBP	Gene
Gene::115330	GPR146	Gene
Gene::115350	FCRL1	Gene
Gene::115352	FCRL3	Gene
Gene::115353	LRRC42	Gene
Gene::115361	GBP4	Gene
Gene::115362	GBP5	Gene
Gene::115399	LRRC56	Gene
Gene::1154	CISH	Gene
Gene::115416	MALSU1	Gene
Gene::115426	UHRF2	Gene
Gene::1155	TBCB	Gene
Gene::115509	ZNF689	Gene
Gene::115548	FCHO2	Gene
Gene::115557	ARHGEF25	Gene
Gene::115560	ZNF501	Gene
Gene::115572	FAM46B	Gene
Gene::115584	SLC5A11	Gene
Gene::115650	TNFRSF13C	Gene
Gene::115653	KIR3DL3	Gene
Gene::115677	NOSTRIN	Gene
Gene::115701	ALPK2	Gene
Gene::115703	ARHGAP33	Gene
Gene::115704	EVI5L	Gene
Gene::115708	TRMT61A	Gene
Gene::115727	RASGRP4	Gene
Gene::115749	C12orf56	Gene
Gene::115752	DIS3L	Gene
Gene::115761	ARL11	Gene
Gene::115795	FANCD2OS	Gene
Gene::1158	CKM	Gene
Gene::115811	IQCD	Gene
Gene::115817	DHRS1	Gene
Gene::115825	WDFY2	Gene
Gene::115827	RAB3C	Gene
Gene::115861	NXNL1	Gene
Gene::1159	CKMT1B	Gene
Gene::115908	CTHRC1	Gene
Gene::115939	TSR3	Gene
Gene::115948	CCDC151	Gene
Gene::115950	ZNF653	Gene
Gene::115992	RNF166	Gene
Gene::116	ADCYAP1	Gene
Gene::1160	CKMT2	Gene
Gene::116028	RMI2	Gene
Gene::116039	OSR2	Gene
Gene::116064	LRRC58	Gene
Gene::116068	LYSMD3	Gene
Gene::116071	BATF2	Gene
Gene::116085	SLC22A12	Gene
Gene::116092	DNTTIP1	Gene
Gene::116093	DIRC1	Gene
Gene::1161	ERCC8	Gene
Gene::116113	FOXP4	Gene
Gene::116115	ZNF526	Gene
Gene::116135	LRRC3B	Gene
Gene::116138	KLHDC3	Gene
Gene::116143	WDR92	Gene
Gene::116150	NUS1	Gene
Gene::116151	FAM210B	Gene
Gene::116154	PHACTR3	Gene
Gene::116159	CYYR1	Gene
Gene::116173	CMTM5	Gene
Gene::116179	TGM7	Gene
Gene::116211	TM4SF19	Gene
Gene::116224	FAM122A	Gene
Gene::116225	ZMYND19	Gene
Gene::116228	COX20	Gene
Gene::116236	ABHD15	Gene
Gene::116238	TLCD1	Gene
Gene::116254	GINM1	Gene
Gene::116255	MOGAT1	Gene
Gene::116285	ACSM1	Gene
Gene::1163	CKS1B	Gene
Gene::116328	C8orf34	Gene
Gene::116337	PANX3	Gene
Gene::116362	RBP7	Gene
Gene::116369	SLC26A8	Gene
Gene::116372	LYPD1	Gene
Gene::116379	IL22RA2	Gene
Gene::1164	CKS2	Gene
Gene::116412	ZNF837	Gene
Gene::116441	TM4SF18	Gene
Gene::116442	RAB39B	Gene
Gene::116443	GRIN3A	Gene
Gene::116444	GRIN3B	Gene
Gene::116447	TOP1MT	Gene
Gene::116448	OLIG1	Gene
Gene::116449	CLNK	Gene
Gene::116461	TSEN15	Gene
Gene::116496	FAM129A	Gene
Gene::116511	MAS1L	Gene
Gene::116512	MRGPRD	Gene
Gene::116519	APOA5	Gene
Gene::116534	MRGPRE	Gene
Gene::116535	MRGPRF	Gene
Gene::116540	MRPL53	Gene
Gene::116541	MRPL54	Gene
Gene::116729	PPP1R27	Gene
Gene::116832	RPL39L	Gene
Gene::116835	HSPA12B	Gene
Gene::116840	CNTROB	Gene
Gene::116841	SNAP47	Gene
Gene::116842	LEAP2	Gene
Gene::116843	SLC18B1	Gene
Gene::116844	LRG1	Gene
Gene::116931	MED12L	Gene
Gene::116966	WDR17	Gene
Gene::116969	ART5	Gene
Gene::116983	ACAP3	Gene
Gene::116984	ARAP2	Gene
Gene::116985	ARAP1	Gene
Gene::116986	AGAP2	Gene
Gene::116987	AGAP1	Gene
Gene::116988	AGAP3	Gene
Gene::117	ADCYAP1R1	Gene
Gene::117143	TADA1	Gene
Gene::117144	CATSPER1	Gene
Gene::117145	THEM4	Gene
Gene::117153	MIA2	Gene
Gene::117154	DACH2	Gene
Gene::117155	CATSPER2	Gene
Gene::117156	SCGB3A2	Gene
Gene::117157	SH2D1B	Gene
Gene::117159	DCD	Gene
Gene::117166	WFIKKN1	Gene
Gene::117177	RAB3IP	Gene
Gene::117178	SSX2IP	Gene
Gene::117194	MRGPRX2	Gene
Gene::117195	MRGPRX3	Gene
Gene::117196	MRGPRX4	Gene
Gene::117245	HRASLS5	Gene
Gene::117246	FTSJ3	Gene
Gene::117247	SLC16A10	Gene
Gene::117248	GALNT15	Gene
Gene::117283	IP6K3	Gene
Gene::117285	DEFB118	Gene
Gene::117286	CIB3	Gene
Gene::117289	TAGAP	Gene
Gene::1173	AP2M1	Gene
Gene::1174	AP1S1	Gene
Gene::1175	AP2S1	Gene
Gene::117531	TMC1	Gene
Gene::117532	TMC2	Gene
Gene::117579	RLN3	Gene
Gene::117581	TWIST2	Gene
Gene::117583	PARD3B	Gene
Gene::117584	RFFL	Gene
Gene::1176	AP3S1	Gene
Gene::117608	ZNF354B	Gene
Gene::1178	CLC	Gene
Gene::117854	TRIM6	Gene
Gene::1179	CLCA1	Gene
Gene::118	ADD1	Gene
Gene::1180	CLCN1	Gene
Gene::1181	CLCN2	Gene
Gene::1182	CLCN3	Gene
Gene::1183	CLCN4	Gene
Gene::1184	CLCN5	Gene
Gene::118424	UBE2J2	Gene
Gene::118426	LOH12CR1	Gene
Gene::118427	OLFM3	Gene
Gene::118429	ANTXR2	Gene
Gene::118430	MUCL1	Gene
Gene::118442	GPR62	Gene
Gene::118460	EXOSC6	Gene
Gene::118461	C10orf71	Gene
Gene::118471	PRAP1	Gene
Gene::118472	ZNF511	Gene
Gene::118487	CHCHD1	Gene
Gene::118490	MSS51	Gene
Gene::118491	CFAP70	Gene
Gene::1185	CLCN6	Gene
Gene::1186	CLCN7	Gene
Gene::118611	C10orf90	Gene
Gene::118663	BTBD16	Gene
Gene::118670	FAM24A	Gene
Gene::118672	PSTK	Gene
Gene::1187	CLCNKA	Gene
Gene::118738	ZNF488	Gene
Gene::118788	PIK3AP1	Gene
Gene::1188	CLCNKB	Gene
Gene::118812	MORN4	Gene
Gene::118813	ZFYVE27	Gene
Gene::118856	MMP21	Gene
Gene::118881	COMTD1	Gene
Gene::118924	FRA10AC1	Gene
Gene::118932	ANKRD22	Gene
Gene::118980	SFXN2	Gene
Gene::118987	PDZD8	Gene
Gene::119	ADD2	Gene
Gene::119016	AGAP4	Gene
Gene::119032	C10orf32	Gene
Gene::1191	CLU	Gene
Gene::119180	LYZL2	Gene
Gene::1192	CLIC1	Gene
Gene::1193	CLIC2	Gene
Gene::119385	AGAP11	Gene
Gene::119391	GSTO2	Gene
Gene::119392	SFR1	Gene
Gene::119395	CALHM3	Gene
Gene::119467	CLRN3	Gene
Gene::1195	CLK1	Gene
Gene::119504	ANAPC16	Gene
Gene::119548	PNLIPRP3	Gene
Gene::119559	SFXN4	Gene
Gene::119587	CPXM2	Gene
Gene::1196	CLK2	Gene
Gene::119678	OR52E2	Gene
Gene::119679	OR52J3	Gene
Gene::119682	OR51L1	Gene
Gene::119687	OR51A7	Gene
Gene::119692	OR51S1	Gene
Gene::119694	OR51F2	Gene
Gene::119695	OR52R1	Gene
Gene::119710	C11orf74	Gene
Gene::119749	OR4C46	Gene
Gene::119764	OR4X2	Gene
Gene::119765	OR4B1	Gene
Gene::119772	OR52M1	Gene
Gene::119774	OR52K2	Gene
Gene::1198	CLK3	Gene
Gene::12	SERPINA3	Gene
Gene::120	ADD3	Gene
Gene::1200	TPP1	Gene
Gene::120065	OR5P2	Gene
Gene::120066	OR5P3	Gene
Gene::120071	GYLTL1B	Gene
Gene::1201	CLN3	Gene
Gene::120103	SLC36A4	Gene
Gene::120114	FAT3	Gene
Gene::120146	TRIM64	Gene
Gene::120224	TMEM45B	Gene
Gene::120227	CYP2R1	Gene
Gene::120237	DBX1	Gene
Gene::1203	CLN5	Gene
Gene::120376	COLCA2	Gene
Gene::120379	PIH1D2	Gene
Gene::120400	NXPE1	Gene
Gene::120406	NXPE2	Gene
Gene::120425	AMICA1	Gene
Gene::120526	DNAJC24	Gene
Gene::120534	ARL14EP	Gene
Gene::120586	OR8I2	Gene
Gene::1207	CLNS1A	Gene
Gene::120775	OR2D3	Gene
Gene::120776	OR2D2	Gene
Gene::120787	OR52W1	Gene
Gene::120793	OR56A4	Gene
Gene::120796	OR56A1	Gene
Gene::1208	CLPS	Gene
Gene::120863	DEPDC4	Gene
Gene::120892	LRRK2	Gene
Gene::1209	CLPTM1	Gene
Gene::120935	CCDC38	Gene
Gene::120939	TMEM52B	Gene
Gene::121006	FAM186A	Gene
Gene::121053	C12orf45	Gene
Gene::1211	CLTA	Gene
Gene::121129	OR2AP1	Gene
Gene::121130	OR10P1	Gene
Gene::1212	CLTB	Gene
Gene::121214	SDR9C7	Gene
Gene::121227	LRIG3	Gene
Gene::121256	TMEM132D	Gene
Gene::121260	SLC15A4	Gene
Gene::121268	RHEBL1	Gene
Gene::121273	C12orf54	Gene
Gene::121274	ZNF641	Gene
Gene::121275	OR10AD1	Gene
Gene::121278	TPH2	Gene
Gene::1213	CLTC	Gene
Gene::121340	SP7	Gene
Gene::121355	GTSF1	Gene
Gene::121364	OR10A7	Gene
Gene::121391	KRT74	Gene
Gene::121441	NEDD1	Gene
Gene::121457	IKBIP	Gene
Gene::1215	CMA1	Gene
Gene::121504	HIST4H4	Gene
Gene::121506	ERP27	Gene
Gene::121512	FGD4	Gene
Gene::121536	AEBP2	Gene
Gene::121549	ASCL4	Gene
Gene::121551	BTBD11	Gene
Gene::121599	SPIC	Gene
Gene::121601	ANO4	Gene
Gene::121642	ALKBH2	Gene
Gene::121643	FOXN4	Gene
Gene::121665	SPPL3	Gene
Gene::121793	TEX29	Gene
Gene::122011	CSNK1A1L	Gene
Gene::122042	RXFP2	Gene
Gene::122046	TEX26	Gene
Gene::122060	SLAIN1	Gene
Gene::122183	PRR20A	Gene
Gene::122258	SPACA7	Gene
Gene::122402	TDRD9	Gene
Gene::122416	ANKRD9	Gene
Gene::122481	AK7	Gene
Gene::122509	IFI27L1	Gene
Gene::122525	C14orf28	Gene
Gene::122553	TRAPPC6B	Gene
Gene::122616	C14orf79	Gene
Gene::122618	PLD4	Gene
Gene::122622	ADSSL1	Gene
Gene::122651	RNASE11	Gene
Gene::122664	TPPP2	Gene
Gene::122665	RNASE8	Gene
Gene::122704	MRPL52	Gene
Gene::122706	PSMB11	Gene
Gene::122740	OR4K14	Gene
Gene::122742	OR4L1	Gene
Gene::122748	OR11H6	Gene
Gene::122769	LRR1	Gene
Gene::122773	KLHDC1	Gene
Gene::122786	FRMD6	Gene
Gene::122809	SOCS4	Gene
Gene::122830	NAA30	Gene
Gene::122876	GPHB5	Gene
Gene::122945	NOXRED1	Gene
Gene::122953	JDP2	Gene
Gene::122961	ISCA2	Gene
Gene::122970	ACOT4	Gene
Gene::123	PLIN2	Gene
Gene::1230	CCR1	Gene
Gene::123016	TTC8	Gene
Gene::123036	TC2N	Gene
Gene::123041	SLC24A4	Gene
Gene::123096	SLC25A29	Gene
Gene::123099	DEGS2	Gene
Gene::123103	KLHL33	Gene
Gene::123169	LEO1	Gene
Gene::1232	CCR3	Gene
Gene::123207	C15orf40	Gene
Gene::123228	SENP8	Gene
Gene::123263	MTFMT	Gene
Gene::123264	SLC51B	Gene
Gene::123283	TARSL2	Gene
Gene::1233	CCR4	Gene
Gene::123355	LRRC28	Gene
Gene::1234	CCR5	Gene
Gene::1235	CCR6	Gene
Gene::123591	C15orf27	Gene
Gene::1236	CCR7	Gene
Gene::123606	NIPA1	Gene
Gene::123624	AGBL1	Gene
Gene::123688	HYKK	Gene
Gene::1237	CCR8	Gene
Gene::123720	WHAMM	Gene
Gene::123722	FSD2	Gene
Gene::123745	PLA2G4E	Gene
Gene::123775	C16orf46	Gene
Gene::1238	ACKR2	Gene
Gene::123803	NTAN1	Gene
Gene::123811	FOPNL	Gene
Gene::123872	DNAAF1	Gene
Gene::123876	ACSM2A	Gene
Gene::123879	DCUN1D3	Gene
Gene::123904	NRN1L	Gene
Gene::123920	CMTM3	Gene
Gene::123970	C16orf78	Gene
Gene::124	ADH1A	Gene
Gene::1240	CMKLR1	Gene
Gene::124044	SPATA2L	Gene
Gene::124045	SPATA33	Gene
Gene::124056	NOXO1	Gene
Gene::124093	CCDC78	Gene
Gene::1241	LTB4R	Gene
Gene::124152	IQCK	Gene
Gene::124220	ZG16B	Gene
Gene::124222	PAQR4	Gene
Gene::124245	ZC3H18	Gene
Gene::124274	GPR139	Gene
Gene::124359	CDYL2	Gene
Gene::1244	ABCC2	Gene
Gene::124401	ANKS3	Gene
Gene::124402	UBALD1	Gene
Gene::124404	SEPT12	Gene
Gene::124411	ZNF720	Gene
Gene::124446	TMEM219	Gene
Gene::124454	EARS2	Gene
Gene::124460	SNX20	Gene
Gene::124491	TMEM170A	Gene
Gene::124512	METTL23	Gene
Gene::124535	HSF5	Gene
Gene::124538	OR4D2	Gene
Gene::124540	MSI2	Gene
Gene::124565	SLC38A10	Gene
Gene::124583	CANT1	Gene
Gene::124590	USH1G	Gene
Gene::124599	CD300LB	Gene
Gene::124602	KIF19	Gene
Gene::124626	ZPBP2	Gene
Gene::124637	CYB5D1	Gene
Gene::124641	OVCA2	Gene
Gene::124739	USP43	Gene
Gene::124751	KRBA2	Gene
Gene::124773	C17orf64	Gene
Gene::124783	SPATA32	Gene
Gene::124790	HEXIM2	Gene
Gene::124801	LSM12	Gene
Gene::124808	CCDC43	Gene
Gene::124817	CNTD1	Gene
Gene::124842	TMEM132E	Gene
Gene::124857	WFIKKN2	Gene
Gene::124872	B4GALNT2	Gene
Gene::124912	SPACA3	Gene
Gene::124923	SGK494	Gene
Gene::124925	SEZ6	Gene
Gene::124930	ANKRD13B	Gene
Gene::124935	SLC43A2	Gene
Gene::124936	CYB5D2	Gene
Gene::124944	C17orf49	Gene
Gene::124961	ZFP3	Gene
Gene::124975	GGT6	Gene
Gene::124976	SPNS2	Gene
Gene::124989	EFCAB13	Gene
Gene::124995	MRPL10	Gene
Gene::124997	WDR81	Gene
Gene::125	ADH1B	Gene
Gene::125058	TBC1D16	Gene
Gene::125061	AFMID	Gene
Gene::125111	GJD3	Gene
Gene::125113	KRT222	Gene
Gene::125115	KRT40	Gene
Gene::125150	ZSWIM7	Gene
Gene::125168	RIBIN	Gene
Gene::125170	MIEF2	Gene
Gene::125206	SLC5A10	Gene
Gene::125228	FAM210A	Gene
Gene::125336	LOXHD1	Gene
Gene::125476	INO80C	Gene
Gene::125488	TTC39C	Gene
Gene::125704	FAM69C	Gene
Gene::1258	CNGB1	Gene
Gene::125875	CLDND2	Gene
Gene::125893	ZNF816	Gene
Gene::1259	CNGA1	Gene
Gene::125919	ZNF543	Gene
Gene::125931	CEACAM20	Gene
Gene::125950	RAVER1	Gene
Gene::125958	OR7D4	Gene
Gene::125962	OR7G1	Gene
Gene::125963	OR1M1	Gene
Gene::125965	COX6B2	Gene
Gene::125972	CALR3	Gene
Gene::125981	ACER1	Gene
Gene::125988	C19orf70	Gene
Gene::125997	MBD3L2	Gene
Gene::126	ADH1C	Gene
Gene::1260	CNGA2	Gene
Gene::126003	TRAPPC5	Gene
Gene::126006	PCP2	Gene
Gene::126014	OSCAR	Gene
Gene::126017	ZNF813	Gene
Gene::126068	ZNF441	Gene
Gene::126069	ZNF491	Gene
Gene::126070	ZNF440	Gene
Gene::126074	SWSAP1	Gene
Gene::126075	CCDC159	Gene
Gene::1261	CNGA3	Gene
Gene::126119	JOSD2	Gene
Gene::126123	IZUMO2	Gene
Gene::126129	CPT1C	Gene
Gene::126133	ALDH16A1	Gene
Gene::126147	NTN5	Gene
Gene::1262	CNGA4	Gene
Gene::126204	NLRP13	Gene
Gene::126205	NLRP8	Gene
Gene::126206	NLRP5	Gene
Gene::126208	ZNF787	Gene
Gene::126231	ZNF573	Gene
Gene::126248	WDR88	Gene
Gene::126259	TMIGD2	Gene
Gene::126272	EID2B	Gene
Gene::126282	TNFAIP8L1	Gene
Gene::126295	ZNF57	Gene
Gene::126298	IRGQ	Gene
Gene::126299	ZNF428	Gene
Gene::1263	PLK3	Gene
Gene::126306	JSRP1	Gene
Gene::126308	MOB3A	Gene
Gene::126321	MFSD12	Gene
Gene::126326	GIPC3	Gene
Gene::126328	NDUFA11	Gene
Gene::126353	MISP	Gene
Gene::126364	LRRC25	Gene
Gene::126370	OR1I1	Gene
Gene::126374	WTIP	Gene
Gene::126375	ZNF792	Gene
Gene::126382	NR2C2AP	Gene
Gene::126393	HSPB6	Gene
Gene::1264	CNN1	Gene
Gene::126402	CCDC105	Gene
Gene::126410	CYP4F22	Gene
Gene::126432	RINL	Gene
Gene::126433	FBXO27	Gene
Gene::1265	CNN2	Gene
Gene::126520	PLK5	Gene
Gene::126526	C19orf47	Gene
Gene::126541	OR10H4	Gene
Gene::126549	ANKLE1	Gene
Gene::126567	C2CD4C	Gene
Gene::1266	CNN3	Gene
Gene::126626	GABPB2	Gene
Gene::126637	TCHHL1	Gene
Gene::126638	RPTN	Gene
Gene::126668	TDRD10	Gene
Gene::126669	SHE	Gene
Gene::126695	KDF1	Gene
Gene::1267	CNP	Gene
Gene::126731	CCSAP	Gene
Gene::126755	LRRC38	Gene
Gene::126767	AADACL3	Gene
Gene::126789	PUSL1	Gene
Gene::126792	B3GALT6	Gene
Gene::1268	CNR1	Gene
Gene::126820	WDR63	Gene
Gene::126823	KLHDC9	Gene
Gene::126859	AXDND1	Gene
Gene::126868	MAB21L3	Gene
Gene::1269	CNR2	Gene
Gene::126917	IFFO2	Gene
Gene::126961	HIST2H3C	Gene
Gene::126969	SLC44A3	Gene
Gene::127	ADH4	Gene
Gene::1270	CNTF	Gene
Gene::127002	ATXN7L2	Gene
Gene::127003	C1orf194	Gene
Gene::127018	LYPLAL1	Gene
Gene::127059	OR2M5	Gene
Gene::127062	OR2M3	Gene
Gene::127064	OR2T12	Gene
Gene::127066	OR14C36	Gene
Gene::127068	OR2T34	Gene
Gene::127069	OR2T10	Gene
Gene::127074	OR2T4	Gene
Gene::127077	OR2T11	Gene
Gene::1271	CNTFR	Gene
Gene::127124	ATP6V1G3	Gene
Gene::1272	CNTN1	Gene
Gene::127247	ASB17	Gene
Gene::127253	TYW3	Gene
Gene::127254	ERICH3	Gene
Gene::127255	LRRIQ3	Gene
Gene::127262	TPRG1L	Gene
Gene::127281	FAM213B	Gene
Gene::127294	MYOM3	Gene
Gene::127343	DMBX1	Gene
Gene::127385	OR10J5	Gene
Gene::127391	TMCO2	Gene
Gene::127396	ZNF684	Gene
Gene::127428	TCEANC2	Gene
Gene::127435	PODN	Gene
Gene::127495	LRRC39	Gene
Gene::127534	GJB4	Gene
Gene::127540	HMGB4	Gene
Gene::127544	RNF19B	Gene
Gene::127550	A3GALT2	Gene
Gene::127579	DCST2	Gene
Gene::127602	DNAH14	Gene
Gene::127623	OR2B11	Gene
Gene::127665	ZNF648	Gene
Gene::127670	TEDDM1	Gene
Gene::127687	C1orf122	Gene
Gene::1277	COL1A1	Gene
Gene::127700	OSCP1	Gene
Gene::127703	C1orf216	Gene
Gene::127707	KLHDC7A	Gene
Gene::127731	VWA5B1	Gene
Gene::127733	UBXN10	Gene
Gene::127795	C1orf87	Gene
Gene::1278	COL1A2	Gene
Gene::127829	ARL8A	Gene
Gene::127833	SYT2	Gene
Gene::127845	GOLT1A	Gene
Gene::127933	UHMK1	Gene
Gene::127943	FCRLB	Gene
Gene::128	ADH5	Gene
Gene::1280	COL2A1	Gene
Gene::128025	WDR64	Gene
Gene::128061	C1orf131	Gene
Gene::128077	LIX1L	Gene
Gene::1281	COL3A1	Gene
Gene::128153	SPATA17	Gene
Gene::128178	EDARADD	Gene
Gene::1282	COL4A1	Gene
Gene::128209	KLF17	Gene
Gene::128218	TMEM125	Gene
Gene::128229	TSACC	Gene
Gene::128239	IQGAP3	Gene
Gene::128240	APOA1BP	Gene
Gene::128272	ARHGEF19	Gene
Gene::128308	MRPL55	Gene
Gene::128312	HIST3H2BB	Gene
Gene::128338	DRAM2	Gene
Gene::128344	PIFO	Gene
Gene::128346	C1orf162	Gene
Gene::128360	OR10T2	Gene
Gene::128366	OR6P1	Gene
Gene::128367	OR10X1	Gene
Gene::128368	OR10Z1	Gene
Gene::128371	OR6K6	Gene
Gene::128372	OR6N1	Gene
Gene::128387	TATDN3	Gene
Gene::1284	COL4A2	Gene
Gene::128408	BHLHE23	Gene
Gene::128414	NKAIN4	Gene
Gene::128434	VSTM2L	Gene
Gene::128486	FITM2	Gene
Gene::128488	WFDC12	Gene
Gene::128497	SPATA25	Gene
Gene::1285	COL4A3	Gene
Gene::128506	OCSTAMP	Gene
Gene::128553	TSHZ2	Gene
Gene::1286	COL4A4	Gene
Gene::128602	C20orf85	Gene
Gene::128611	ZNF831	Gene
Gene::128637	TBC1D20	Gene
Gene::128646	SIRPD	Gene
Gene::128653	C20orf141	Gene
Gene::128674	PROKR2	Gene
Gene::1287	COL4A5	Gene
Gene::128710	SLX4IP	Gene
Gene::1288	COL4A6	Gene
Gene::128817	CSTL1	Gene
Gene::128821	CST9L	Gene
Gene::128822	CST9	Gene
Gene::128826	MIR1-1HG	Gene
Gene::128853	DUSP15	Gene
Gene::128859	BPIFB6	Gene
Gene::128861	BPIFA3	Gene
Gene::128864	C20orf144	Gene
Gene::128866	CHMP4B	Gene
Gene::128869	PIGU	Gene
Gene::128876	FAM83C	Gene
Gene::1289	COL5A1	Gene
Gene::128954	GAB4	Gene
Gene::128977	C22orf39	Gene
Gene::128989	TANGO2	Gene
Gene::1290	COL5A2	Gene
Gene::129025	ZNF280A	Gene
Gene::129049	SGSM1	Gene
Gene::129080	EMID1	Gene
Gene::1291	COL6A1	Gene
Gene::129138	ANKRD54	Gene
Gene::1292	COL6A2	Gene
Gene::129285	PPP1R21	Gene
Gene::129293	TRABD2A	Gene
Gene::1293	COL6A3	Gene
Gene::129303	TMEM150A	Gene
Gene::1294	COL7A1	Gene
Gene::129401	NUP35	Gene
Gene::129446	XIRP2	Gene
Gene::129450	TYW5	Gene
Gene::1295	COL8A1	Gene
Gene::129521	NMS	Gene
Gene::129530	LYG1	Gene
Gene::129531	MITD1	Gene
Gene::129563	DIS3L2	Gene
Gene::1296	COL8A2	Gene
Gene::129607	CMPK2	Gene
Gene::129642	MBOAT2	Gene
Gene::129684	CNTNAP5	Gene
Gene::129685	TAF8	Gene
Gene::1297	COL9A1	Gene
Gene::129787	TMEM18	Gene
Gene::1298	COL9A2	Gene
Gene::129804	FBLN7	Gene
Gene::129807	NEU4	Gene
Gene::129831	RBM45	Gene
Gene::129852	C2orf73	Gene
Gene::129868	TRIM43	Gene
Gene::129880	BBS5	Gene
Gene::129881	CCDC173	Gene
Gene::1299	COL9A3	Gene
Gene::13	AADAC	Gene
Gene::130	ADH6	Gene
Gene::1300	COL10A1	Gene
Gene::130013	ACMSD	Gene
Gene::130026	ICA1L	Gene
Gene::130074	FAM168B	Gene
Gene::130075	OR9A4	Gene
Gene::1301	COL11A1	Gene
Gene::130106	CIB4	Gene
Gene::130120	REG3G	Gene
Gene::130132	RFTN2	Gene
Gene::130162	CLHC1	Gene
Gene::1302	COL11A2	Gene
Gene::130271	PLEKHH2	Gene
Gene::1303	COL12A1	Gene
Gene::130340	AP1S3	Gene
Gene::130355	C2orf76	Gene
Gene::130367	SGPP2	Gene
Gene::130399	ACVR1C	Gene
Gene::130497	OSR1	Gene
Gene::1305	COL13A1	Gene
Gene::130502	TTC32	Gene
Gene::130507	UBR3	Gene
Gene::130535	KCTD18	Gene
Gene::130540	ALS2CR12	Gene
Gene::130557	ZNF513	Gene
Gene::130560	SPATA3	Gene
Gene::130574	LYPD6	Gene
Gene::130576	LYPD6B	Gene
Gene::130589	GALM	Gene
Gene::1306	COL15A1	Gene
Gene::130612	TMEM198	Gene
Gene::130617	ZFAND2B	Gene
Gene::1307	COL16A1	Gene
Gene::130733	TMEM178A	Gene
Gene::130749	CPO	Gene
Gene::130752	MDH1B	Gene
Gene::1308	COL17A1	Gene
Gene::130813	C2orf50	Gene
Gene::130814	PQLC3	Gene
Gene::130827	TMEM182	Gene
Gene::130872	AHSA2	Gene
Gene::130888	FBXO36	Gene
Gene::130916	MTERF4	Gene
Gene::130940	CCDC148	Gene
Gene::130951	M1AP	Gene
Gene::131	ADH7	Gene
Gene::1310	COL19A1	Gene
Gene::131034	CPNE4	Gene
Gene::131076	CCDC58	Gene
Gene::131096	KCNH8	Gene
Gene::1311	COMP	Gene
Gene::131118	DNAJC19	Gene
Gene::131149	OTOL1	Gene
Gene::131177	FAM3D	Gene
Gene::1312	COMT	Gene
Gene::131368	ZPLD1	Gene
Gene::131375	LYZL4	Gene
Gene::131377	KLHL40	Gene
Gene::1314	COPA	Gene
Gene::131405	TRIM71	Gene
Gene::131408	FAM131A	Gene
